##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	patagonia1_E1_L1_P1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	156508
Sequences flagged as poor quality	0
Sequence length	101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1211	32-33	-2.8753213886812574
1211	34-35	-2.8863758072150816
1211	36-37	-3.1982276065199073
1211	38-39	-3.5413493651120405
1211	40-41	-4.048756399041025
1211	42-43	-3.3039406645802174
1211	44-45	-4.208048453095138
1211	46-47	-3.4006957385816037
1211	48-49	-3.2049311483341185
1211	50-51	-3.702833046486319
1211	52-53	-2.9487549845078576
1211	54-55	-3.297285217684852
1211	56-57	-3.3657038979870606
1211	58-59	-2.899195177379518
1211	60-61	-2.7068838171313274
1211	62-63	-2.1362297418560416
1211	64-65	-1.7818776759028907
1211	66-67	-1.9073711230168442
1211	68-69	-2.004303883386541
1211	70-71	-1.7436354111742673
1211	72-73	-1.341838259845261
1211	74-75	-1.0936544865580373
1211	76-77	-1.2561977494408936
1211	78-79	-0.8263536620318206
1211	80-81	-0.22240244694345535
1211	82-83	-0.526272342175794
1211	84-85	-0.24144932414128562
1211	86-87	-0.13473701548618067
1211	88-89	-0.24961772163708318
1211	90-91	-0.15505790027723165
1211	92-93	-0.035947683897244787
1211	94-95	0.1779109748717005
1211	96-97	-0.3708900725525339
1211	98-99	-0.20678910920406324
1211	100-101	0.021958385911680978
1212	1	-0.42206068619264414
1212	2	-0.30858221945718256
1212	3	-0.41029430360132935
1212	4	-0.4130894292678491
1212	5	-0.35261957270635946
1212	6	-0.30849619718565435
1212	7	-0.16445091798111378
1212	8	-0.03392834532454714
1212	9	-0.4977994069731366
1212	10-11	-0.4112052516929978
1212	12-13	-0.5149002031021865
1212	14-15	-0.3234232310573262
1212	16-17	-0.3149654626858407
1212	18-19	-0.19089846810324218
1212	20-21	-0.34754003078485596
1212	22-23	-0.4183109064274362
1212	24-25	-0.25295000423850666
1212	26-27	-0.14394125619938336
1212	28-29	0.15720400817431823
1212	30-31	-0.14673467346776903
1212	32-33	0.3187179842680692
1212	34-35	0.17005571544866882
1212	36-37	0.1945600955095017
1212	38-39	0.24648937592574782
1212	40-41	0.5840209736652611
1212	42-43	0.7112191361246119
1212	44-45	0.5719217741499776
1212	46-47	0.212911625618176
1212	48-49	0.6670308154524918
1212	50-51	0.6051326844651967
1212	52-53	0.3158883500406944
1212	54-55	0.36155850573233295
1212	56-57	0.44610494877439777
1212	58-59	0.38565109798808805
1212	60-61	0.7007446918005016
1212	62-63	0.3156781448859718
1212	64-65	0.40256150261210877
1212	66-67	0.6145331180817095
1212	68-69	0.410707053543824
1212	70-71	0.18626190320171077
1212	72-73	0.26619430790294984
1212	74-75	0.3883147685154782
1212	76-77	0.6380178296088133
1212	78-79	0.8843645297290266
1212	80-81	0.9453731029411045
1212	82-83	0.6763646732574315
1212	84-85	0.9175766814487005
1212	86-87	1.0708317048929672
1212	88-89	1.0516339492828344
1212	90-91	0.9479770978999476
1212	92-93	0.6195238193230743
1212	94-95	0.7620493878015786
1212	96-97	0.32749369218194246
1212	98-99	0.9536799635872804
1212	100-101	0.9638407531495012
1213	1	-0.7304247374476915
1213	2	-0.2740903816478095
1213	3	-0.03364870065240666
1213	4	-0.09612435993310697
1213	5	-0.16925552145131206
1213	6	-0.1680055880931448
1213	7	-0.13351358254141132
1213	8	0.212626859169049
1213	9	0.007707877562587839
1213	10-11	-0.15794695785412927
1213	12-13	-0.2824862132829793
1213	14-15	-0.16927411748878285
1213	16-17	-0.15013090063563794
1213	18-19	-0.21642725518417194
1213	20-21	-0.34801177029687835
1213	22-23	-0.5695966708648612
1213	24-25	-0.27840199651513586
1213	26-27	-0.21807018370508757
1213	28-29	-0.0902946753433298
1213	30-31	0.09024312186311079
1213	32-33	0.23276265690278564
1213	34-35	-0.18124760208687718
1213	36-37	-0.176325897118204
1213	38-39	-0.03511717137985215
1213	40-41	-0.1660997038843277
1213	42-43	0.04239124425169649
1213	44-45	0.14754271499603533
1213	46-47	0.2563555434696809
1213	48-49	0.10222697132400071
1213	50-51	0.5361270674737995
1213	52-53	0.36819658244371567
1213	54-55	0.6710196256199907
1213	56-57	0.4930923983092441
1213	58-59	-0.04324788393222434
1213	60-61	0.20835834811083487
1213	62-63	0.18962495899865672
1213	64-65	0.49127047224525455
1213	66-67	0.7651716120258953
1213	68-69	0.4926690510863878
1213	70-71	0.7031238480849851
1213	72-73	0.6684893754823733
1213	74-75	0.5826275647240138
1213	76-77	0.312890569647422
1213	78-79	0.3969369362587756
1213	80-81	0.3903112282702281
1213	82-83	0.17956811366466496
1213	84-85	0.5730093653174038
1213	86-87	-0.0652925710417378
1213	88-89	0.38749054047117326
1213	90-91	0.14960734188801084
1213	92-93	0.0516591537095934
1213	94-95	-0.13583546387473788
1213	96-97	-0.36002824919070875
1213	98-99	-0.37185321176816544
1213	100-101	-0.8457410442877489
1214	1	-0.10452514116894562
1214	2	-0.18062013414912315
1214	3	-0.1496307964923247
1214	4	0.03714753755679823
1214	5	-0.09669540209024774
1214	6	-0.15683742941313739
1214	7	-0.24028030186737226
1214	8	0.041901038561711346
1214	9	-0.03808376716271056
1214	10-11	0.020074369160091976
1214	12-13	-0.32058740689365806
1214	14-15	-0.40162228319002224
1214	16-17	-0.3647284958611934
1214	18-19	0.0034143281052791963
1214	20-21	0.19748366589760735
1214	22-23	0.3944853021033694
1214	24-25	0.0669552090316401
1214	26-27	-0.0017611614126522568
1214	28-29	0.08374429253450444
1214	30-31	0.23241224596351628
1214	32-33	0.18364689422067926
1214	34-35	0.41887088132543937
1214	36-37	0.6163610433767985
1214	38-39	0.7654467218973195
1214	40-41	0.965537561342984
1214	42-43	0.8747262451293523
1214	44-45	0.7804525798371813
1214	46-47	0.9403997772769372
1214	48-49	0.8684526164003543
1214	50-51	1.119350693943872
1214	52-53	1.287452331083344
1214	54-55	1.0535016336944167
1214	56-57	1.0574793563573337
1214	58-59	0.8666937520165163
1214	60-61	1.2789437439331977
1214	62-63	1.3749198510471032
1214	64-65	1.3670164789154313
1214	66-67	1.150078141778394
1214	68-69	1.069474826055668
1214	70-71	1.08910550509745
1214	72-73	1.3064786680925238
1214	74-75	1.2769403609325423
1214	76-77	1.154605507333926
1214	78-79	1.0739379894446657
1214	80-81	0.9216764204766505
1214	82-83	0.6858433462432174
1214	84-85	0.8891406624913571
1214	86-87	0.8409738849877471
1214	88-89	1.0753306317472884
1214	90-91	1.14939889884781
1214	92-93	1.3825569946785201
1214	94-95	1.290485406758929
1214	96-97	1.5952662040302883
1214	98-99	1.5745330441560021
1214	100-101	1.5752151607324372
1215	1	-1.042288799311752
1215	2	-0.9273260348834604
1215	3	-0.7403031573068652
1215	4	-0.524594038402789
1215	5	-0.40272112991691955
1215	6	-0.6360051810927416
1215	7	-0.4213646203924455
1215	8	-0.617908346366157
1215	9	-0.828016583161876
1215	10-11	-1.2918755292826987
1215	12-13	-1.175165293462065
1215	14-15	-1.456489217203881
1215	16-17	-1.6913651293698635
1215	18-19	-2.074511300768208
1215	20-21	-1.9195675293526335
1215	22-23	-2.2011086773768653
1215	24-25	-1.701377169490307
1215	26-27	-2.2864208145557114
1215	28-29	-1.977046812095466
1215	30-31	-1.954348860228876
1215	32-33	-1.7983983117581772
1215	34-35	-2.0727311185703954
1215	36-37	-2.1936488519411625
1215	38-39	-1.9172651160277923
1215	40-41	-1.6481153734000031
1215	42-43	-1.154673265312816
1215	44-45	-1.5986162186629045
1215	46-47	-1.7756957385816037
1215	48-49	-1.2923853607883373
1215	50-51	-1.2687671124203774
1215	52-53	-1.1117586475115147
1215	54-55	-0.9351057305053629
1215	56-57	-1.2883229456061045
1215	58-59	-1.6757519539362988
1215	60-61	-1.3373783226258311
1215	62-63	-0.8523469579732605
1215	64-65	-1.0080681520933652
1215	66-67	-0.9009608666065816
1215	68-69	-0.7529302570129204
1215	70-71	-0.8237636163024789
1215	72-73	-0.9645488825558814
1215	74-75	-0.5684713363748912
1215	76-77	-0.8789083721515141
1215	78-79	-0.7192108048889665
1215	80-81	-0.5882449377859444
1215	82-83	-0.7259060418094947
1215	84-85	-0.612786320478282
1215	86-87	-0.7762205319696989
1215	88-89	-0.6937569157762802
1215	90-91	-0.6454425156618449
1215	92-93	-1.5034385263880843
1215	94-95	-1.3298729079121792
1215	96-97	-1.0723552740177347
1215	98-99	-0.5044081568231071
1215	100-101	-1.24086212690883
1216	1	-0.8018782664483908
1216	2	-0.6713650147714993
1216	3	-0.6127891618683421
1216	4	-0.3824625849505807
1216	5	-0.37846236980910675
1216	6	-0.44307546929510266
1216	7	-1.0166372722688735
1216	8	-1.0846303036541585
1216	9	-1.4032809414451037
1216	10-11	-1.0459186559673341
1216	12-13	-1.0406535787616633
1216	14-15	-0.9104079399905274
1216	16-17	-1.5195840802303238
1216	18-19	-1.6739307492442634
1216	20-21	-1.1952776682703217
1216	22-23	-1.4302710244637495
1216	24-25	-1.8194572026646867
1216	26-27	-2.9387637546345076
1216	28-29	-3.0394561009198497
1216	30-31	-2.985709009513556
1216	32-33	-3.5266276296101395
1216	34-35	-3.5609645832189543
1216	36-37	-3.646582710535398
1216	38-39	-3.551932335600668
1216	40-41	-4.505154560627865
1216	42-43	-4.554787302219303
1216	44-45	-4.904649807715359
1216	46-47	-5.278235651498878
1216	48-49	-5.7485329867472785
1216	50-51	-5.550438271450034
1216	52-53	-6.106471481846995
1216	54-55	-6.588589039649051
1216	56-57	-6.748565533207184
1216	58-59	-5.713539637950397
1216	60-61	-6.832609506536265
1216	62-63	-5.908121372238238
1216	64-65	-6.152946858292829
1216	66-67	-6.921280169944758
1216	68-69	-6.5636289922399556
1216	70-71	-6.785302077840939
1216	72-73	-6.0669229236091695
1216	74-75	-5.379636586219384
1216	76-77	-6.562196781855022
1216	78-79	-6.889488640261138
1216	80-81	-6.467262146991828
1216	82-83	-6.6635485879426035
1216	84-85	-6.497920054668619
1216	86-87	-6.4578502230333505
1216	88-89	-6.112946217041053
1216	90-91	-6.189709569362861
1216	92-93	-6.160342942726466
1216	94-95	-6.126576204615478
1216	96-97	-5.935718326060034
1216	98-99	-5.389541891013447
1216	100-101	-5.896885348969789
1301	1	0.5910950582100369
1301	2	0.6090513808043028
1301	3	0.5918302265506554
1301	4	0.433249841854888
1301	5	0.41870744151164985
1301	6	0.721042943196764
1301	7	0.47376611094517784
1301	8	0.5276013163848816
1301	9	0.772873905659651
1301	10-11	0.6804151111113939
1301	12-13	0.715039329501181
1301	14-15	1.0677150268279547
1301	16-17	0.9610600316759843
1301	18-19	1.0097062058630897
1301	20-21	1.20794289126124
1301	22-23	1.2530406216000216
1301	24-25	1.2337308259625104
1301	26-27	1.332137351416236
1301	28-29	1.1893988112467042
1301	30-31	1.1372578089640086
1301	32-33	1.1442409455362537
1301	34-35	1.499786880671742
1301	36-37	1.5705610760618782
1301	38-39	1.6836727392204125
1301	40-41	1.8081180483506643
1301	42-43	2.011819724456039
1301	44-45	1.8534015911135313
1301	46-47	1.6112406009409384
1301	48-49	2.188194404274192
1301	50-51	2.4732279614712454
1301	52-53	2.3790522657131845
1301	54-55	2.64579612625856
1301	56-57	2.736307596265817
1301	58-59	2.5813530100652216
1301	60-61	2.4012063685450684
1301	62-63	2.5555253421404203
1301	64-65	2.4796165769706704
1301	66-67	2.237633297849655
1301	68-69	1.9764653473826854
1301	70-71	1.9646979221590612
1301	72-73	1.9082722618169896
1301	74-75	2.0567654957584978
1301	76-77	1.886485716518436
1301	78-79	1.9309407676763968
1301	80-81	2.1261828757798042
1301	82-83	2.0156153678153643
1301	84-85	2.2417513831973537
1301	86-87	1.929918156927613
1301	88-89	1.695121447240016
1301	90-91	2.0040932933567213
1301	92-93	2.162770264820704
1301	94-95	1.5458375884879665
1301	96-97	1.5136147904006023
1301	98-99	1.0570260985766602
1301	100-101	1.377838138343158
1302	1	0.6392894649436798
1302	2	0.4271344652463327
1302	3	0.5348114918235325
1302	4	0.39476219591407613
1302	5	0.20020350450377578
1302	6	0.0740839423822095
1302	7	0.4948766186834348
1302	8	0.429854913995527
1302	9	0.5952333952062148
1302	10-11	0.5492380815159521
1302	12-13	0.6119983303157355
1302	14-15	0.7318814672297975
1302	16-17	0.9200608462293403
1302	18-19	0.8668878512608629
1302	20-21	0.6289312159965021
1302	22-23	1.0973251722380866
1302	24-25	0.9506735357100027
1302	26-27	1.113531595239209
1302	28-29	1.1030561558027756
1302	30-31	1.388343880101658
1302	32-33	1.6133218578360058
1302	34-35	1.6386342876769007
1302	36-37	1.258111985646451
1302	38-39	1.5440786583081092
1302	40-41	1.9701462862002472
1302	42-43	2.097381766269777
1302	44-45	1.9796913005895007
1302	46-47	1.9991376957006466
1302	48-49	2.197426008944298
1302	50-51	2.0335388493343984
1302	52-53	2.023635485914113
1302	54-55	2.060200144721769
1302	56-57	2.353128123010322
1302	58-59	2.317845000290575
1302	60-61	2.3265050381079178
1302	62-63	2.2087631917195694
1302	64-65	2.0993559198976257
1302	66-67	1.966997946234116
1302	68-69	1.922331489114967
1302	70-71	1.8209971347574907
1302	72-73	1.704396345444465
1302	74-75	2.251918903306695
1302	76-77	2.2200792543951664
1302	78-79	1.7920594209481848
1302	80-81	2.132054447867773
1302	82-83	2.0163281019994557
1302	84-85	2.076363112765641
1302	86-87	2.143806291600434
1302	88-89	2.2590638854697183
1302	90-91	1.919820961018953
1302	92-93	1.882258453797082
1302	94-95	1.9009828505026327
1302	96-97	1.550167872127453
1302	98-99	1.824505055948368
1302	100-101	2.045025214096622
1303	1	0.8537137488647062
1303	2	0.4481318405744119
1303	3	0.6245638597340673
1303	4	0.25371460947107494
1303	5	0.33537410817831415
1303	6	0.4577995648859172
1303	7	0.45465066866631787
1303	8	0.5795753293783861
1303	9	0.6125790530859376
1303	10-11	0.6273791291023869
1303	12-13	0.4166885049134734
1303	14-15	0.8046590548139534
1303	16-17	0.8493658787524438
1303	18-19	0.9316202488415968
1303	20-21	1.1023706773681852
1303	22-23	1.2236803017599414
1303	24-25	1.1583934946281786
1303	26-27	0.9551383509164921
1303	28-29	0.9398985613716491
1303	30-31	1.5051988384492603
1303	32-33	1.5945782768705854
1303	34-35	1.3821581950145756
1303	36-37	1.5751837647175506
1303	38-39	1.600651749715162
1303	40-41	1.363590312218733
1303	42-43	1.8359701492436429
1303	44-45	1.8322246795693005
1303	46-47	1.7056309057885173
1303	48-49	2.1001134447539513
1303	50-51	2.134959595654152
1303	52-53	2.2393721057931515
1303	54-55	2.0933223631401248
1303	56-57	2.3208903049114937
1303	58-59	2.560113629755378
1303	60-61	2.049944499479601
1303	62-63	1.9245283406411673
1303	64-65	1.6021802951116015
1303	66-67	1.7286377956007755
1303	68-69	1.9927696952087715
1303	70-71	1.7835385018692023
1303	72-73	1.5438919519719079
1303	74-75	1.6913232168979206
1303	76-77	1.6925201992770553
1303	78-79	1.530391042538973
1303	80-81	1.4485841751301294
1303	82-83	1.158231559719411
1303	84-85	1.3503845666056478
1303	86-87	1.5917122598761324
1303	88-89	1.42875463064831
1303	90-91	1.5192732034016991
1303	92-93	1.468929685110563
1303	94-95	1.1995107519062564
1303	96-97	0.9395893031442384
1303	98-99	0.7123859186666159
1303	100-101	0.9500520313966341
1304	1	-0.06838770041065345
1304	2	0.3886080310506017
1304	3	0.4703195533158464
1304	4	0.00242061361186785
1304	5	0.23418363198783965
1304	6	0.14284097275341168
1304	7	0.2494229253950948
1304	8	0.3422564887986752
1304	9	0.3674962373509416
1304	10-11	0.35693399452681973
1304	12-13	0.4569317761350078
1304	14-15	0.24772323700857157
1304	16-17	0.5529114274066913
1304	18-19	0.6651865014295879
1304	20-21	0.5719617746766659
1304	22-23	0.644358355590164
1304	24-25	0.6028810722679268
1304	26-27	0.5203557422208434
1304	28-29	0.5872846897360375
1304	30-31	0.7555870372070217
1304	32-33	1.120328794468925
1304	34-35	0.8723238264845534
1304	36-37	1.0984756901833848
1304	38-39	1.3858484370857624
1304	40-41	1.241307703523077
1304	42-43	1.2583303976908482
1304	44-45	1.2738654663187887
1304	46-47	1.3843317339458707
1304	48-49	1.8889333205303487
1304	50-51	1.3770662209129512
1304	52-53	1.6863182755654051
1304	54-55	1.5820645991649656
1304	56-57	1.5598913401081802
1304	58-59	2.0119769837926427
1304	60-61	2.010607025359512
1304	62-63	2.0785138478875425
1304	64-65	1.6169318479066348
1304	66-67	1.679854151708433
1304	68-69	1.405036775954116
1304	70-71	1.4706503031114408
1304	72-73	1.365579322572323
1304	74-75	1.4338180409144954
1304	76-77	1.3889487707056247
1304	78-79	1.622135348957194
1304	80-81	1.6899144028733986
1304	82-83	1.355824727421279
1304	84-85	1.1566733864814225
1304	86-87	1.2045486987995275
1304	88-89	1.1814720219526542
1304	90-91	1.1691179238985931
1304	92-93	0.9990797886302296
1304	94-95	1.4954476049083318
1304	96-97	1.6515458248833639
1304	98-99	1.5150515501365938
1304	100-101	1.5940737705270642
1305	1	0.4977887701775785
1305	2	0.4211710562606896
1305	3	0.24903103790968117
1305	4	0.22686038952222987
1305	5	0.1025309709234179
1305	6	0.020992233257615567
1305	7	0.2823360906612038
1305	8	0.07019766526926219
1305	9	0.4224682261464636
1305	10-11	0.27220010096940683
1305	12-13	0.11361945120503947
1305	14-15	0.45640671039792835
1305	16-17	0.3683876178828811
1305	18-19	-0.11212442294015545
1305	20-21	-0.29953682476310917
1305	22-23	-0.39135593012412073
1305	24-25	-0.267917247059799
1305	26-27	-0.6058697479752411
1305	28-29	-0.6854744139054247
1305	30-31	-0.6710586210562752
1305	32-33	-1.012199216735553
1305	34-35	-1.0341887785574713
1305	36-37	-1.1460971389482637
1305	38-39	-1.1255311147349687
1305	40-41	-0.9388393553004519
1305	42-43	-1.1564104986676895
1305	44-45	-1.2847829930649723
1305	46-47	-0.9250170055499325
1305	48-49	-1.1567599567805686
1305	50-51	-1.3207629107397096
1305	52-53	-1.5368960101488796
1305	54-55	-1.2572211151207497
1305	56-57	-1.5630078195556791
1305	58-59	-1.5839613915574944
1305	60-61	-1.4512277085340415
1305	62-63	-1.4092312501516702
1305	64-65	-1.2365345386479945
1305	66-67	-0.9190604141178937
1305	68-69	-0.9205934761467276
1305	70-71	-0.6235373719585837
1305	72-73	-0.3105411256069459
1305	74-75	-0.47619596468775427
1305	76-77	-0.5060092124876512
1305	78-79	-0.47397809642095723
1305	80-81	0.10640599951205587
1305	82-83	0.3096062400263193
1305	84-85	0.39109215398843133
1305	86-87	0.22555710216087732
1305	88-89	0.028285747442854614
1305	90-91	0.42384481465490254
1305	92-93	0.3649761471736461
1305	94-95	0.24474732479628258
1305	96-97	0.2875752366480704
1305	98-99	0.8634409058788926
1305	100-101	0.44946592738981295
1306	1	0.6666751926711072
1306	2	0.5613393877442263
1306	3	0.3400410268109013
1306	4	0.41313489932615255
1306	5	0.602669705662592
1306	6	0.37453459359797847
1306	7	0.33556398559276346
1306	8	0.35562126867289123
1306	9	0.6407442157876062
1306	10-11	0.47294926856096
1306	12-13	0.42161057218172715
1306	14-15	0.4590889153553803
1306	16-17	0.8027429637948345
1306	18-19	0.7238679928940996
1306	20-21	0.7213889983963497
1306	22-23	0.7694145101274472
1306	24-25	1.0280270740648731
1306	26-27	0.8882802705227277
1306	28-29	1.1287828927908379
1306	30-31	1.210831870989594
1306	32-33	1.21236608108169
1306	34-35	1.2283435928816786
1306	36-37	1.491782069338825
1306	38-39	1.5314009977326606
1306	40-41	1.3643422947180426
1306	42-43	1.4467850248247203
1306	44-45	1.5230231482594903
1306	46-47	1.7563555434696738
1306	48-49	1.6083852522464284
1306	50-51	1.532895061883309
1306	52-53	0.9894404678385413
1306	54-55	1.2258763691559764
1306	56-57	1.0533212592456493
1306	58-59	0.9326867771439424
1306	60-61	0.7585854620172015
1306	62-63	0.31672139505736396
1306	64-65	-0.18282107212930754
1306	66-67	0.2894116539546161
1306	68-69	-0.9881572941267507
1306	70-71	-0.6092014489101203
1306	72-73	-0.8200675776972162
1306	74-75	-1.3481900453388818
1306	76-77	-1.7540206812260877
1306	78-79	-1.8391741748523351
1306	80-81	-1.6968218954195038
1306	82-83	-2.0110328646721634
1306	84-85	-2.290372884857298
1306	86-87	-1.9971583991339799
1306	88-89	-1.880241814525327
1306	90-91	-2.0623510787968264
1306	92-93	-2.2688335087641995
1306	94-95	-1.9724881543010149
1306	96-97	-2.0489258732298445
1306	98-99	-1.919416104849926
1306	100-101	-1.3811620785295382
1307	1	0.04543911523180455
1307	2	0.22839254820942045
1307	3	0.3591197661384058
1307	4	0.3479579905738248
1307	5	0.31954543033846505
1307	6	0.29477632790106156
1307	7	0.27260063223202025
1307	8	0.4518933603070536
1307	9	0.3892772961431774
1307	10-11	0.07424577957603873
1307	12-13	0.1315294084840346
1307	14-15	0.3782765756624684
1307	16-17	0.3729267240281331
1307	18-19	0.36994508083900257
1307	20-21	0.15833780553594323
1307	22-23	0.81988708663566
1307	24-25	0.8179149908633079
1307	26-27	0.8508957794647856
1307	28-29	0.7753167461340169
1307	30-31	0.76165580549646
1307	32-33	1.0412020320321105
1307	34-35	1.0205680403712236
1307	36-37	1.2493801860599518
1307	38-39	1.090025079809891
1307	40-41	1.1005954130202866
1307	42-43	1.3681335368235992
1307	44-45	1.376735245515384
1307	46-47	0.9220911114398831
1307	48-49	1.2351025144649057
1307	50-51	1.179955952224475
1307	52-53	1.5046542691807332
1307	54-55	1.7235749742647286
1307	56-57	1.527918075942182
1307	58-59	1.7287234589190064
1307	60-61	1.6659674935691413
1307	62-63	1.5964374977944331
1307	64-65	1.9504314488643288
1307	66-67	1.6310546039563718
1307	68-69	1.5553759619078278
1307	70-71	1.6197258551199525
1307	72-73	1.4721568697923288
1307	74-75	1.5602811960089298
1307	76-77	1.3405648920144841
1307	78-79	1.3721852292445007
1307	80-81	1.4331805640864914
1307	82-83	1.4527421256654947
1307	84-85	1.4914865016716377
1307	86-87	1.7276931521115841
1307	88-89	1.9204152249321815
1307	90-91	1.4623142527094508
1307	92-93	1.4106752927536625
1307	94-95	1.398563460188992
1307	96-97	1.4287804617548758
1307	98-99	0.9783562854385401
1307	100-101	0.7021976066536944
1308	1	0.09254044330192102
1308	2	0.31439930564427243
1308	3	0.217681971336944
1308	4	0.16962192527425657
1308	5	0.15673139360745836
1308	6	-0.042894698760697736
1308	7	0.1660539490620465
1308	8	0.25917265646334897
1308	9	0.4622709735927444
1308	10-11	0.18224765292431044
1308	12-13	0.31280930678798313
1308	14-15	0.1609681757026209
1308	16-17	0.3238516897391648
1308	18-19	0.22362319946209652
1308	20-21	0.5458532773855325
1308	22-23	0.5221919740674963
1308	24-25	0.5427335102491142
1308	26-27	0.44350943483560457
1308	28-29	0.11795549099066704
1308	30-31	0.4667539890176897
1308	32-33	0.4737113151418626
1308	34-35	0.8584230565957611
1308	36-37	0.8513271301605769
1308	38-39	0.5439607838208644
1308	40-41	0.9033586017266657
1308	42-43	0.6891116922446017
1308	44-45	0.8920398318733902
1308	46-47	1.451964325904811
1308	48-49	1.0824748089820204
1308	50-51	0.8306768567840663
1308	52-53	1.176801594641546
1308	54-55	0.900338765118768
1308	56-57	1.0502142656855966
1308	58-59	1.0877540011864255
1308	60-61	1.2703732072813878
1308	62-63	0.8701805145542139
1308	64-65	1.2126333021410218
1308	66-67	1.2766070744344091
1308	68-69	1.0101479821132244
1308	70-71	0.8913446287458839
1308	72-73	1.2142035027833344
1308	74-75	1.2203521156222195
1308	76-77	1.1595860675405305
1308	78-79	1.2436601564849852
1308	80-81	1.4307719734465394
1308	82-83	0.9650527000474511
1308	84-85	0.9939452712832448
1308	86-87	1.2746941222383725
1308	88-89	1.325309347301964
1308	90-91	1.2164874705196418
1308	92-93	1.2159139773955552
1308	94-95	1.220729184606082
1308	96-97	1.4636715733863568
1308	98-99	1.558910261285721
1308	100-101	1.4479909361957297
1309	1	0.3120470821980419
1309	2	0.5097260434729662
1309	3	0.5412305264007315
1309	4	0.41675808773194944
1309	5	0.20675091977251725
1309	6	0.2748285503931669
1309	7	0.2698680599706691
1309	8	0.3150825757551985
1309	9	0.3879413719265159
1309	10-11	0.38009652040673814
1309	12-13	0.2753841570873874
1309	14-15	0.2874489098864217
1309	16-17	0.4173006613611392
1309	18-19	0.4959318430444952
1309	20-21	0.717406909252233
1309	22-23	0.6548397220497932
1309	24-25	0.7371978424542647
1309	26-27	0.8210803799019999
1309	28-29	1.1283043584730947
1309	30-31	1.042336519608682
1309	32-33	0.9070782768705854
1309	34-35	1.2372306587826856
1309	36-37	1.0896765183407382
1309	38-39	1.1821734888455993
1309	40-41	1.1842424861317724
1309	42-43	1.0895933376494398
1309	44-45	1.4246159839171284
1309	46-47	1.5434932246290956
1309	48-49	1.9941351838843886
1309	50-51	1.6675682913063241
1309	52-53	1.9033213811554646
1309	54-55	1.7156049718357735
1309	56-57	1.928680159983955
1309	58-59	1.9197150790307376
1309	60-61	1.7274807313636487
1309	62-63	1.4707239928150813
1309	64-65	1.6347889907637736
1309	66-67	1.736789969513822
1309	68-69	1.7400523039044202
1309	70-71	1.3750240091155774
1309	72-73	1.536645575160314
1309	74-75	1.4793666951587952
1309	76-77	1.4724115036248833
1309	78-79	1.379122926596942
1309	80-81	1.6542001171591139
1309	82-83	1.2995359075455042
1309	84-85	1.3023773202288353
1309	86-87	1.1668934192964286
1309	88-89	1.432377819054107
1309	90-91	1.470360159923434
1309	92-93	1.4698354822120088
1309	94-95	1.300054230167131
1309	96-97	1.0455675640138011
1309	98-99	1.2667337447535694
1309	100-101	1.7453418864690953
1310	1	-0.18251813519326276
1310	2	0.17276952173383364
1310	3	-0.049349183744197944
1310	4	0.25371460947107494
1310	5	0.00928715165657934
1310	6	0.10272710111780725
1310	7	0.5343608135938567
1310	8	0.34044489459577676
1310	9	0.5835935458395554
1310	10-11	0.2867994189574645
1310	12-13	0.3333551715801377
1310	14-15	0.24306485191540617
1310	16-17	0.17182964686838886
1310	18-19	0.6272724227546433
1310	20-21	0.4212112570783262
1310	22-23	0.09324551915123891
1310	24-25	-0.14957751986457168
1310	26-27	-0.14993411285162495
1310	28-29	-0.0854637574689292
1310	30-31	0.19722782395650995
1310	32-33	-0.8365811434192736
1310	34-35	-1.24465339918833
1310	36-37	-1.1639466700650587
1310	38-39	-1.3413772357920806
1310	40-41	-2.07481548488272
1310	42-43	-2.4756240536549043
1310	44-45	-2.4974854653582312
1310	46-47	-2.0153835869651076
1310	48-49	-2.0049590190141586
1310	50-51	-3.5933012739110666
1310	52-53	-3.242511952177864
1310	54-55	-3.993634158599015
1310	56-57	-4.74432708639285
1310	58-59	-4.776842891983755
1310	60-61	-4.834113471534899
1310	62-63	-5.003007891242888
1310	64-65	-5.401442893294195
1310	66-67	-4.666289740631111
1310	68-69	-4.724621609139053
1310	70-71	-4.383128164797462
1310	72-73	-4.738716743680264
1310	74-75	-4.569546348319463
1310	76-77	-4.749508786230191
1310	78-79	-4.223232145866824
1310	80-81	-3.794169448058277
1310	82-83	-3.986695976512472
1310	84-85	-3.707586447887106
1310	86-87	-4.237997885051399
1310	88-89	-4.241535224424151
1310	90-91	-4.158263028482356
1310	92-93	-3.987592054019874
1310	94-95	-4.394692146644463
1310	96-97	-4.1038889577253315
1310	98-99	-3.747759008869618
1310	100-101	-4.017339272951194
1311	1	-0.28821528661755025
1311	2	-0.2185348260922524
1311	3	-0.20127322172520223
1311	4	-0.016750158145114824
1311	5	-0.24508566193662773
1311	6	0.050353288024354015
1311	7	-0.048647682158268424
1311	8	0.12070476466074354
1311	9	0.3194256297975784
1311	10-11	0.053690973180351875
1311	12-13	-0.12289170498157631
1311	14-15	0.18409433717278034
1311	16-17	-0.16997445108263776
